session_id,x,y,time,event_type,label
_s5yfe35nu,478,170,1728737819344,move,robot
_s5yfe35nu,470,167,1728737819407,move,robot
_s5yfe35nu,462,165,1728737819470,move,robot
_s5yfe35nu,454,162,1728737819533,move,robot
_s5yfe35nu,446,159,1728737819626,move,robot
_s5yfe35nu,438,156,1728737819687,move,robot
_s5yfe35nu,430,154,1728737819749,move,robot
_s5yfe35nu,422,151,1728737819812,move,robot
_s5yfe35nu,414,148,1728737819935,move,robot
_s5yfe35nu,406,146,1728737819996,move,robot
_s5yfe35nu,398,143,1728737820059,move,robot
_s5yfe35nu,390,140,1728737820122,move,robot
_s5yfe35nu,382,137,1728737820245,move,robot
_s5yfe35nu,374,135,1728737820307,move,robot
_s5yfe35nu,366,132,1728737820370,move,robot
_s5yfe35nu,358,129,1728737820432,move,robot
_s5yfe35nu,350,126,1728737820557,move,robot
_s5yfe35nu,342,123,1728737820619,move,robot
_s5yfe35nu,334,121,1728737820680,move,robot
_s5yfe35nu,326,118,1728737820742,move,robot
_s5yfe35nu,318,115,1728737820866,move,robot
_s5yfe35nu,310,112,1728737820929,move,robot
_s5yfe35nu,302,110,1728737820992,move,robot
_s5yfe35nu,294,107,1728737821054,move,robot
_s5yfe35nu,286,104,1728737821148,move,robot
_s5yfe35nu,278,101,1728737821209,move,robot
_s5yfe35nu,270,99,1728737821272,move,robot
_s5yfe35nu,262,96,1728737821334,move,robot
_s5yfe35nu,254,93,1728737821459,move,robot
_s5yfe35nu,246,91,1728737821522,move,robot
_s5yfe35nu,238,88,1728737821585,move,robot
_s5yfe35nu,230,85,1728737821648,move,robot
_s5yfe35nu,222,82,1728737821772,move,robot
_s5yfe35nu,214,79,1728737821833,move,robot
_s5yfe35nu,206,77,1728737821896,move,robot
_s5yfe35nu,198,74,1728737821958,move,robot
_s5yfe35nu,190,71,1728737822082,move,robot
_s5yfe35nu,182,69,1728737822144,move,robot
_s5yfe35nu,174,66,1728737822206,move,robot
_s5yfe35nu,166,63,1728737822268,move,robot
_s5yfe35nu,158,60,1728737822392,move,robot
_s5yfe35nu,150,57,1728737822455,move,robot
_s5yfe35nu,142,55,1728737822516,move,robot
_s5yfe35nu,134,52,1728737822579,move,robot
_s5yfe35nu,126,49,1728737822702,move,robot
_s5yfe35nu,118,47,1728737822764,move,robot
_s5yfe35nu,110,44,1728737822825,move,robot
_s5yfe35nu,102,41,1728737822887,move,robot
_s5yfe35nu,94,38,1728737823011,move,robot
_s5yfe35nu,86,35,1728737823073,move,robot
_s5yfe35nu,78,33,1728737823134,move,robot
_s5yfe35nu,70,30,1728737823196,move,robot
_s5yfe35nu,62,27,1728737823322,move,robot
_s5yfe35nu,54,24,1728737823385,move,robot
_s5yfe35nu,46,22,1728737823445,move,robot
_s5yfe35nu,38,19,1728737823508,move,robot
